dataset_id,method,frame_idx,decode_success,verify_success,raw_frame_ser,raw_frame_ber,post_frame_ser,post_frame_ber,leak_bits_frame,iterations_used,runtime_ms,passes_used,total_blocks_checked,parity_disclosures_bits,bisection_disclosures_bits,verification_bits,other_disclosures_bits,candidate_flips,verified_flips,block_size_schedule,num_passes,notes,dimension,bin_width_ps,data_mode,frame_cap,permutation_mode,seed,param_hash
real_typeii_20db_d512_bw100_blk0,cascade_lite,3,True,False,0.21875,0.024305555555555556,0.03125,0.003472222222222222,216.0,48,29.090299969539046,4,68,136,48,32,0,12,12,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,512,100,real_data,4,identity,1,b274fad8603600d1
real_typeii_20db_d512_bw100_blk0,cascade_lite,0,True,True,0.28125,0.03125,0.0,0.0,360.0,58,24.389099911786616,4,135,270,58,32,0,18,18,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,512,100,real_data,4,seeded_random,0,ab6194c1b8076873
real_typeii_20db_d512_bw100_blk0,cascade_lite,1,True,True,0.234375,0.026041666666666668,0.0,0.0,232.0,64,17.790100071579218,4,68,136,64,32,0,15,15,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,512,100,real_data,4,seeded_random,0,ab6194c1b8076873
real_typeii_20db_d512_bw100_blk0,cascade_lite,2,True,True,0.234375,0.026041666666666668,0.0,0.0,233.0,63,13.877700082957745,4,69,138,63,32,0,15,15,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,512,100,real_data,4,seeded_random,0,ab6194c1b8076873
real_typeii_20db_d512_bw100_blk0,cascade_lite,3,True,True,0.21875,0.024305555555555556,0.0,0.0,228.0,60,31.76600008737296,4,68,136,60,32,0,14,14,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,512,100,real_data,4,seeded_random,0,ab6194c1b8076873
real_typeii_20db_d512_bw100_blk0,cascade_lite,0,True,False,0.28125,0.03125,0.03125,0.003472222222222222,350.0,48,12.360099935904145,4,135,270,48,32,0,16,16,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,512,100,real_data,4,identity,1,d825734b6395c173
real_typeii_20db_d512_bw100_blk0,cascade_lite,1,True,False,0.234375,0.026041666666666668,0.0625,0.006944444444444444,212.0,44,23.644800065085292,4,68,136,44,32,0,11,11,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,512,100,real_data,4,identity,1,d825734b6395c173
real_typeii_20db_d512_bw100_blk0,cascade_lite,2,True,True,0.234375,0.026041666666666668,0.0,0.0,228.0,60,26.26299997791648,4,68,136,60,32,0,15,15,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,512,100,real_data,4,identity,1,d825734b6395c173
real_typeii_20db_d512_bw100_blk0,cascade_lite,3,True,False,0.21875,0.024305555555555556,0.03125,0.003472222222222222,216.0,48,31.03840001858771,4,68,136,48,32,0,12,12,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,512,100,real_data,4,identity,1,d825734b6395c173
real_typeii_20db_d4096_bw20_blk0,cascade_lite,0,True,True,0.328125,0.02734375,0.0,0.0,464.0,70,31.47519996855408,4,181,362,70,32,0,21,21,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,0,c28ff99e89e31963
real_typeii_20db_d4096_bw20_blk0,cascade_lite,1,True,True,0.421875,0.03515625,0.0,0.0,483.0,91,46.50759999640286,4,180,360,91,32,0,27,27,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,0,c28ff99e89e31963
real_typeii_20db_d4096_bw20_blk0,cascade_lite,2,True,True,0.4375,0.036458333333333336,0.0,0.0,480.0,88,32.65879990067333,4,180,360,88,32,0,28,28,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,0,c28ff99e89e31963
real_typeii_20db_d4096_bw20_blk0,cascade_lite,3,True,True,0.46875,0.0390625,0.0,0.0,485.0,91,28.91940006520599,4,181,362,91,32,0,30,30,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,0,c28ff99e89e31963
real_typeii_20db_d4096_bw20_blk0,cascade_lite,4,True,True,0.34375,0.028645833333333332,0.0,0.0,464.0,72,29.053800040856004,4,180,360,72,32,0,22,22,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,0,c28ff99e89e31963
real_typeii_20db_d4096_bw20_blk0,cascade_lite,5,True,True,0.359375,0.029947916666666668,0.0,0.0,463.0,71,25.17999999690801,4,180,360,71,32,0,23,23,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,0,c28ff99e89e31963
real_typeii_20db_d4096_bw20_blk0,cascade_lite,6,True,True,0.5,0.041666666666666664,0.0,0.0,492.0,100,21.30400005262345,4,180,360,100,32,0,32,32,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,0,c28ff99e89e31963
real_typeii_20db_d4096_bw20_blk0,cascade_lite,7,True,True,0.375,0.03125,0.0,0.0,468.0,76,26.282700011506677,4,180,360,76,32,0,24,24,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,0,c28ff99e89e31963
real_typeii_20db_d4096_bw20_blk0,cascade_lite,8,True,True,0.421875,0.03515625,0.0,0.0,475.0,83,37.58530004415661,4,180,360,83,32,0,27,27,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,0,c28ff99e89e31963
real_typeii_20db_d4096_bw20_blk0,cascade_lite,9,True,True,0.3125,0.026041666666666668,0.0,0.0,456.0,64,6.012399913743138,4,180,360,64,32,0,20,20,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,0,c28ff99e89e31963
real_typeii_20db_d4096_bw20_blk0,cascade_lite,10,True,True,0.375,0.03125,0.0,0.0,466.0,74,21.116900024935603,4,180,360,74,32,0,24,24,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,0,c28ff99e89e31963
real_typeii_20db_d4096_bw20_blk0,cascade_lite,11,True,True,0.359375,0.029947916666666668,0.0,0.0,463.0,71,31.502499943599105,4,180,360,71,32,0,23,23,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,0,c28ff99e89e31963
real_typeii_20db_d4096_bw20_blk0,cascade_lite,12,True,True,0.421875,0.03515625,0.0,0.0,477.0,85,33.32429996225983,4,180,360,85,32,0,27,27,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,0,c28ff99e89e31963
real_typeii_20db_d4096_bw20_blk0,cascade_lite,13,True,True,0.375,0.03125,0.0,0.0,468.0,76,21.526500000618398,4,180,360,76,32,0,24,24,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,0,c28ff99e89e31963
real_typeii_20db_d4096_bw20_blk0,cascade_lite,14,True,True,0.46875,0.0390625,0.0,0.0,486.0,94,12.382499990053475,4,180,360,94,32,0,30,30,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,0,c28ff99e89e31963
real_typeii_20db_d4096_bw20_blk0,cascade_lite,15,True,True,0.40625,0.033854166666666664,0.0,0.0,480.0,88,15.388999949209392,4,180,360,88,32,0,26,26,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,0,c28ff99e89e31963
real_typeii_20db_d512_bw100_blk0,cascade_lite,0,True,True,0.28125,0.03125,0.0,0.0,356.0,54,14.474499970674515,4,135,270,54,32,0,18,18,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,512,100,real_data,4,seeded_random,1,da44be679542d120
real_typeii_20db_d512_bw100_blk0,cascade_lite,1,True,True,0.234375,0.026041666666666668,0.0,0.0,234.0,66,22.5304999621585,4,68,136,66,32,0,15,15,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,512,100,real_data,4,seeded_random,1,da44be679542d120
real_typeii_20db_d512_bw100_blk0,cascade_lite,2,True,True,0.234375,0.026041666666666668,0.0,0.0,236.0,68,24.599700001999736,4,68,136,68,32,0,15,15,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,512,100,real_data,4,seeded_random,1,da44be679542d120
real_typeii_20db_d512_bw100_blk0,cascade_lite,3,True,True,0.21875,0.024305555555555556,0.0,0.0,346.0,44,30.727599980309606,4,135,270,44,32,0,14,14,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,512,100,real_data,4,seeded_random,1,da44be679542d120
real_typeii_20db_d4096_bw20_blk0,cascade_lite,0,True,True,0.328125,0.02734375,0.0,0.0,461.0,69,59.49890008196235,4,180,360,69,32,0,21,21,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d4096_bw20_blk0,cascade_lite,1,True,True,0.421875,0.03515625,0.0,0.0,481.0,89,26.539299986325204,4,180,360,89,32,0,27,27,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d4096_bw20_blk0,cascade_lite,2,True,True,0.4375,0.036458333333333336,0.0,0.0,480.0,88,27.478200034238398,4,180,360,88,32,0,28,28,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d4096_bw20_blk0,cascade_lite,3,True,True,0.46875,0.0390625,0.0,0.0,492.0,100,33.37660001125187,4,180,360,100,32,0,30,30,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d4096_bw20_blk0,cascade_lite,4,True,True,0.34375,0.028645833333333332,0.0,0.0,468.0,76,18.688000040128827,4,180,360,76,32,0,22,22,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d4096_bw20_blk0,cascade_lite,5,True,True,0.359375,0.029947916666666668,0.0,0.0,465.0,73,22.14130002539605,4,180,360,73,32,0,23,23,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d4096_bw20_blk0,cascade_lite,6,True,True,0.5,0.041666666666666664,0.0,0.0,498.0,106,42.380600003525615,4,180,360,106,32,0,32,32,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d4096_bw20_blk0,cascade_lite,7,True,True,0.375,0.03125,0.0,0.0,474.0,82,24.057599948719144,4,180,360,82,32,0,24,24,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d4096_bw20_blk0,cascade_lite,8,True,True,0.421875,0.03515625,0.0,0.0,482.0,88,23.628200055100024,4,181,362,88,32,0,27,27,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d4096_bw20_blk0,cascade_lite,9,True,True,0.3125,0.026041666666666668,0.0,0.0,454.0,62,19.75119998678565,4,180,360,62,32,0,20,20,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d4096_bw20_blk0,cascade_lite,10,True,True,0.375,0.03125,0.0,0.0,472.0,80,17.96890003606677,4,180,360,80,32,0,24,24,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d4096_bw20_blk0,cascade_lite,11,True,True,0.359375,0.029947916666666668,0.0,0.0,467.0,75,15.300899976864457,4,180,360,75,32,0,23,23,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d4096_bw20_blk0,cascade_lite,12,True,True,0.421875,0.03515625,0.0,0.0,477.0,85,23.561100009828806,4,180,360,85,32,0,27,27,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d4096_bw20_blk0,cascade_lite,13,True,True,0.375,0.03125,0.0,0.0,468.0,76,20.878200070001185,4,180,360,76,32,0,24,24,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d4096_bw20_blk0,cascade_lite,14,True,True,0.46875,0.0390625,0.0,0.0,486.0,94,24.027000064961612,4,180,360,94,32,0,30,30,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d4096_bw20_blk0,cascade_lite,15,True,True,0.40625,0.033854166666666664,0.0,0.0,472.0,80,29.19960010331124,4,180,360,80,32,0,26,26,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,1,7faaaf788b90c25a
real_typeii_20db_d512_bw100_blk0,cascade_lite,0,True,False,0.28125,0.03125,0.09375,0.010416666666666666,216.0,48,5.781500018201768,4,68,136,48,32,0,12,12,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,512,100,real_data,4,identity,1,86320143d2d78cc2
real_typeii_20db_d512_bw100_blk0,cascade_lite,1,True,True,0.234375,0.026041666666666668,0.0,0.0,347.0,45,17.518000095151365,4,135,270,45,32,0,15,15,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,512,100,real_data,4,identity,1,86320143d2d78cc2
real_typeii_20db_d512_bw100_blk0,cascade_lite,2,True,True,0.234375,0.026041666666666668,0.0,0.0,347.0,45,14.422300038859248,4,135,270,45,32,0,15,15,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,512,100,real_data,4,identity,1,86320143d2d78cc2
real_typeii_20db_d512_bw100_blk0,cascade_lite,3,True,True,0.21875,0.024305555555555556,0.0,0.0,344.0,42,15.82059997599572,4,135,270,42,32,0,14,14,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,512,100,real_data,4,identity,1,86320143d2d78cc2
real_typeii_20db_d512_bw100_blk0,cascade_lite,0,True,False,0.28125,0.03125,0.09375,0.010416666666666666,216.0,48,15.198700013570487,4,68,136,48,32,0,12,12,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,512,100,real_data,4,identity,0,63bd09359267310c
real_typeii_20db_d512_bw100_blk0,cascade_lite,1,True,True,0.234375,0.026041666666666668,0.0,0.0,347.0,45,21.019799984060228,4,135,270,45,32,0,15,15,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,512,100,real_data,4,identity,0,63bd09359267310c
real_typeii_20db_d512_bw100_blk0,cascade_lite,2,True,True,0.234375,0.026041666666666668,0.0,0.0,347.0,45,16.15359995048493,4,135,270,45,32,0,15,15,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,512,100,real_data,4,identity,0,63bd09359267310c
real_typeii_20db_d512_bw100_blk0,cascade_lite,3,True,True,0.21875,0.024305555555555556,0.0,0.0,344.0,42,9.78009996470064,4,135,270,42,32,0,14,14,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,512,100,real_data,4,identity,0,63bd09359267310c
real_typeii_20db_d512_bw100_blk0,cascade_lite,0,True,True,0.28125,0.03125,0.0,0.0,244.0,76,31.528900028206408,4,68,136,76,32,0,18,18,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,512,100,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d512_bw100_blk0,cascade_lite,1,True,True,0.234375,0.026041666666666668,0.0,0.0,232.0,64,28.181400033645332,4,68,136,64,32,0,15,15,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,512,100,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d512_bw100_blk0,cascade_lite,2,True,True,0.234375,0.026041666666666668,0.0,0.0,349.0,47,27.170800021849573,4,135,270,47,32,0,15,15,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,512,100,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d512_bw100_blk0,cascade_lite,3,True,True,0.21875,0.024305555555555556,0.0,0.0,348.0,46,7.4619000079110265,4,135,270,46,32,0,14,14,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,512,100,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d4096_bw20_blk0,cascade_lite,0,True,True,0.328125,0.02734375,0.0,0.0,461.0,69,35.962200025096536,4,180,360,69,32,0,21,21,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,1,a09833a965a0ddf8
real_typeii_20db_d4096_bw20_blk0,cascade_lite,1,True,True,0.421875,0.03515625,0.0,0.0,481.0,89,25.730299996212125,4,180,360,89,32,0,27,27,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,1,a09833a965a0ddf8
real_typeii_20db_d4096_bw20_blk0,cascade_lite,2,True,True,0.4375,0.036458333333333336,0.0,0.0,480.0,88,24.377600057050586,4,180,360,88,32,0,28,28,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,1,a09833a965a0ddf8
real_typeii_20db_d4096_bw20_blk0,cascade_lite,3,True,True,0.46875,0.0390625,0.0,0.0,492.0,100,37.91610000189394,4,180,360,100,32,0,30,30,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,1,a09833a965a0ddf8
real_typeii_20db_d4096_bw20_blk0,cascade_lite,4,True,True,0.34375,0.028645833333333332,0.0,0.0,468.0,76,18.102700007148087,4,180,360,76,32,0,22,22,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,1,a09833a965a0ddf8
real_typeii_20db_d4096_bw20_blk0,cascade_lite,5,True,True,0.359375,0.029947916666666668,0.0,0.0,465.0,73,34.17040000203997,4,180,360,73,32,0,23,23,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,1,a09833a965a0ddf8
real_typeii_20db_d4096_bw20_blk0,cascade_lite,6,True,True,0.5,0.041666666666666664,0.0,0.0,498.0,106,34.473299980163574,4,180,360,106,32,0,32,32,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,1,a09833a965a0ddf8
real_typeii_20db_d4096_bw20_blk0,cascade_lite,7,True,True,0.375,0.03125,0.0,0.0,474.0,82,36.24319995287806,4,180,360,82,32,0,24,24,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,1,a09833a965a0ddf8
real_typeii_20db_d4096_bw20_blk0,cascade_lite,8,True,True,0.421875,0.03515625,0.0,0.0,482.0,88,37.97649999614805,4,181,362,88,32,0,27,27,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,1,a09833a965a0ddf8
real_typeii_20db_d4096_bw20_blk0,cascade_lite,9,True,True,0.3125,0.026041666666666668,0.0,0.0,454.0,62,14.241199940443039,4,180,360,62,32,0,20,20,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,1,a09833a965a0ddf8
real_typeii_20db_d4096_bw20_blk0,cascade_lite,10,True,True,0.375,0.03125,0.0,0.0,472.0,80,21.698800032027066,4,180,360,80,32,0,24,24,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,1,a09833a965a0ddf8
real_typeii_20db_d4096_bw20_blk0,cascade_lite,11,True,True,0.359375,0.029947916666666668,0.0,0.0,467.0,75,12.977699982002378,4,180,360,75,32,0,23,23,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,1,a09833a965a0ddf8
real_typeii_20db_d4096_bw20_blk0,cascade_lite,12,True,True,0.421875,0.03515625,0.0,0.0,477.0,85,26.77969995420426,4,180,360,85,32,0,27,27,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,1,a09833a965a0ddf8
real_typeii_20db_d4096_bw20_blk0,cascade_lite,13,True,True,0.375,0.03125,0.0,0.0,468.0,76,33.870200044475496,4,180,360,76,32,0,24,24,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,1,a09833a965a0ddf8
real_typeii_20db_d4096_bw20_blk0,cascade_lite,14,True,True,0.46875,0.0390625,0.0,0.0,486.0,94,19.230299978516996,4,180,360,94,32,0,30,30,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,1,a09833a965a0ddf8
real_typeii_20db_d4096_bw20_blk0,cascade_lite,15,True,True,0.40625,0.033854166666666664,0.0,0.0,472.0,80,21.977400057949126,4,180,360,80,32,0,26,26,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,4096,20,real_data,16,seeded_random,1,a09833a965a0ddf8
real_typeii_20db_d512_bw100_blk0,cascade_lite,0,True,False,0.28125,0.03125,0.03125,0.003472222222222222,350.0,48,7.243299973197281,4,135,270,48,32,0,16,16,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,512,100,real_data,16,identity,1,462a3bc6d744a527
real_typeii_20db_d512_bw100_blk0,cascade_lite,1,True,True,0.234375,0.026041666666666668,0.0,0.0,347.0,45,19.51740006916225,4,135,270,45,32,0,15,15,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,512,100,real_data,16,identity,1,462a3bc6d744a527
real_typeii_20db_d512_bw100_blk0,cascade_lite,2,True,True,0.234375,0.026041666666666668,0.0,0.0,347.0,45,13.253699988126755,4,135,270,45,32,0,15,15,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,512,100,real_data,16,identity,1,462a3bc6d744a527
real_typeii_20db_d512_bw100_blk0,cascade_lite,3,True,True,0.21875,0.024305555555555556,0.0,0.0,344.0,42,18.011000007390976,4,135,270,42,32,0,14,14,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,512,100,real_data,16,identity,1,462a3bc6d744a527
real_typeii_20db_d512_bw100_blk0,cascade_lite,0,True,True,0.28125,0.03125,0.0,0.0,360.0,58,20.575899980030954,4,135,270,58,32,0,18,18,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,512,100,real_data,4,seeded_random,0,c8e68be9f13a3ff7
real_typeii_20db_d512_bw100_blk0,cascade_lite,1,True,True,0.234375,0.026041666666666668,0.0,0.0,349.0,47,11.282899999059737,4,135,270,47,32,0,15,15,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,512,100,real_data,4,seeded_random,0,c8e68be9f13a3ff7
real_typeii_20db_d512_bw100_blk0,cascade_lite,2,True,True,0.234375,0.026041666666666668,0.0,0.0,349.0,47,11.256900033913553,4,135,270,47,32,0,15,15,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,512,100,real_data,4,seeded_random,0,c8e68be9f13a3ff7
real_typeii_20db_d512_bw100_blk0,cascade_lite,3,True,True,0.21875,0.024305555555555556,0.0,0.0,348.0,46,25.68919991608709,4,135,270,46,32,0,14,14,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,512,100,real_data,4,seeded_random,0,c8e68be9f13a3ff7
real_typeii_20db_d512_bw100_blk0,cascade_lite,0,True,True,0.28125,0.03125,0.0,0.0,242.0,74,15.117899980396032,4,68,136,74,32,0,18,18,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,512,100,real_data,4,seeded_random,1,29020ebdb18ce89f
real_typeii_20db_d512_bw100_blk0,cascade_lite,1,True,True,0.234375,0.026041666666666668,0.0,0.0,349.0,47,31.724800006486475,4,135,270,47,32,0,15,15,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,512,100,real_data,4,seeded_random,1,29020ebdb18ce89f
real_typeii_20db_d512_bw100_blk0,cascade_lite,2,True,True,0.234375,0.026041666666666668,0.0,0.0,353.0,51,11.330500012263656,4,135,270,51,32,0,15,15,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,512,100,real_data,4,seeded_random,1,29020ebdb18ce89f
real_typeii_20db_d512_bw100_blk0,cascade_lite,3,True,True,0.21875,0.024305555555555556,0.0,0.0,346.0,44,36.25789994839579,4,135,270,44,32,0,14,14,"16,32,64,128",4,leakage_accounting=approximate_internal_transcript,512,100,real_data,4,seeded_random,1,29020ebdb18ce89f
real_typeii_20db_d512_bw100_blk0,cascade_lite,0,True,False,0.28125,0.03125,0.03125,0.003472222222222222,350.0,48,15.08869999088347,4,135,270,48,32,0,16,16,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,512,100,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d512_bw100_blk0,cascade_lite,1,True,True,0.234375,0.026041666666666668,0.0,0.0,347.0,45,21.52910002041608,4,135,270,45,32,0,15,15,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,512,100,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d512_bw100_blk0,cascade_lite,2,True,True,0.234375,0.026041666666666668,0.0,0.0,347.0,45,23.85679993312806,4,135,270,45,32,0,15,15,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,512,100,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d512_bw100_blk0,cascade_lite,3,True,False,0.21875,0.024305555555555556,0.03125,0.003472222222222222,216.0,48,12.759000062942505,4,68,136,48,32,0,12,12,"8,16,32,64",4,leakage_accounting=approximate_internal_transcript,512,100,real_data,16,identity,0,f09d76ded5a6e7d2
real_typeii_20db_d512_bw100_blk0,cascade_lite,0,True,False,0.28125,0.03125,0.03125,0.003472222222222222,350.0,48,11.464399984106421,4,135,270,48,32,0,16,16,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,512,100,real_data,16,identity,1,f21d3c73c2c63926
real_typeii_20db_d512_bw100_blk0,cascade_lite,1,True,True,0.234375,0.026041666666666668,0.0,0.0,347.0,45,5.669899983331561,4,135,270,45,32,0,15,15,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,512,100,real_data,16,identity,1,f21d3c73c2c63926
real_typeii_20db_d512_bw100_blk0,cascade_lite,2,True,True,0.234375,0.026041666666666668,0.0,0.0,228.0,60,12.61430000886321,4,68,136,60,32,0,15,15,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,512,100,real_data,16,identity,1,f21d3c73c2c63926
real_typeii_20db_d512_bw100_blk0,cascade_lite,3,True,False,0.21875,0.024305555555555556,0.03125,0.003472222222222222,216.0,48,7.910100044682622,4,68,136,48,32,0,12,12,"8,16,32,64",6,leakage_accounting=approximate_internal_transcript,512,100,real_data,16,identity,1,f21d3c73c2c63926
real_typeii_20db_d512_bw100_blk0,cascade_lite,0,True,True,0.28125,0.03125,0.0,0.0,356.0,54,28.260699938982725,4,135,270,54,32,0,18,18,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,512,100,real_data,4,seeded_random,1,bbcdaabb0f38893b
real_typeii_20db_d512_bw100_blk0,cascade_lite,1,True,True,0.234375,0.026041666666666668,0.0,0.0,349.0,47,32.72729995660484,4,135,270,47,32,0,15,15,"16,32,64,128",6,leakage_accounting=approximate_internal_transcript,512,100,real_data,4,seeded_random,1,bbcdaabb0f38893b
