dataset_id,method,frame_idx,decode_success,verify_success,raw_frame_ser,raw_frame_ber,post_frame_ser,post_frame_ber,leak_bits_frame,iterations_used,runtime_ms,syndrome_bits_frame,verification_bits_frame,other_disclosures_bits,parity_fraction,h_rows,h_cols,h_density,mapping,llr_mode,bitplane_rate_mode,bitplane_raw_ber_list,bitplane_success_list,estimated_error_rate,osd_order,bp_method,max_iter,fallback_to_raw_bob,failure_reason,dimension,bin_width_ps,data_mode,frame_cap,param_hash
real_typeii_20db_d16_bw100_blk0,layered_ldpc_lite,2,False,False,0.171875,0.04296875,0.171875,0.04296875,240.0,53,81.72440002090298,208,32,0,0.8,52,64,0.057692307692307696,gray,hard,uniform,"[0.0, 0.015625, 0.03125, 0.125]","[True, True, True, True]",0.04296875,0,minimum_sum,50,True,candidate_failed_verification,16,100,real_data,4,b07a3943cf9048dc
real_typeii_20db_d16_bw100_blk0,layered_ldpc_lite,3,False,False,0.21875,0.0625,0.21875,0.0625,240.0,65,91.76280000247061,208,32,0,0.8,52,64,0.057692307692307696,gray,hard,uniform,"[0.09375, 0.03125, 0.046875, 0.078125]","[True, True, True, True]",0.0625,0,minimum_sum,50,True,candidate_failed_verification,16,100,real_data,4,b07a3943cf9048dc
real_typeii_20db_d16_bw100_blk0,layered_ldpc_lite,0,False,False,0.265625,0.09765625,0.265625,0.09765625,182.0,80,84.96020000893623,150,32,0,0.67,43,64,0.06976744186046512,gray,hard,per_bitplane_raw_ber,"[0.0625, 0.0625, 0.140625, 0.125]","[True, True, True, True]",0.09765625,0,minimum_sum,20,True,candidate_failed_verification,16,100,real_data,4,60cd5f62523c8823
real_typeii_20db_d16_bw100_blk0,layered_ldpc_lite,1,False,False,0.140625,0.0546875,0.140625,0.0546875,130.0,63,86.61130000837147,98,32,0,0.67,32,64,0.09375,gray,hard,per_bitplane_raw_ber,"[0.046875, 0.046875, 0.03125, 0.09375]","[True, True, True, True]",0.0546875,0,minimum_sum,20,True,candidate_failed_verification,16,100,real_data,4,60cd5f62523c8823
real_typeii_20db_d16_bw100_blk0,layered_ldpc_lite,2,False,False,0.171875,0.04296875,0.171875,0.04296875,123.0,60,78.29239999409765,91,32,0,0.67,43,64,0.06976744186046512,gray,hard,per_bitplane_raw_ber,"[0.0, 0.015625, 0.03125, 0.125]","[True, True, True, True]",0.04296875,0,minimum_sum,20,True,candidate_failed_verification,16,100,real_data,4,60cd5f62523c8823
real_typeii_20db_d16_bw100_blk0,layered_ldpc_lite,3,False,False,0.21875,0.0625,0.21875,0.0625,140.0,80,104.4255000015255,108,32,0,0.67,32,64,0.09375,gray,hard,per_bitplane_raw_ber,"[0.09375, 0.03125, 0.046875, 0.078125]","[True, True, True, True]",0.0625,0,minimum_sum,20,True,candidate_failed_verification,16,100,real_data,4,60cd5f62523c8823
real_typeii_20db_d16_bw100_blk0,layered_ldpc_lite,2,False,False,0.171875,0.04296875,0.171875,0.04296875,240.0,53,89.6387999819126,208,32,0,0.8,52,64,0.057692307692307696,gray,bsc_estimated,uniform,"[0.0, 0.015625, 0.03125, 0.125]","[True, True, True, True]",0.04296875,0,minimum_sum,50,True,candidate_failed_verification,16,100,real_data,4,221e5a91339f6e44
real_typeii_20db_d16_bw100_blk0,layered_ldpc_lite,3,False,False,0.21875,0.0625,0.21875,0.0625,240.0,64,101.63280001142994,208,32,0,0.8,52,64,0.057692307692307696,gray,bsc_estimated,uniform,"[0.09375, 0.03125, 0.046875, 0.078125]","[True, True, True, True]",0.0625,0,minimum_sum,50,True,candidate_failed_verification,16,100,real_data,4,221e5a91339f6e44
real_typeii_20db_d16_bw100_blk0,layered_ldpc_lite,0,False,False,0.265625,0.09765625,0.265625,0.09765625,182.0,200,110.83130000042729,150,32,0,0.8,43,64,0.06976744186046512,gray,bsc_estimated,per_bitplane_raw_ber,"[0.0625, 0.0625, 0.140625, 0.125]","[True, True, True, True]",0.09765625,0,minimum_sum,50,True,candidate_failed_verification,16,100,real_data,4,f15146d3c2351083
real_typeii_20db_d16_bw100_blk0,layered_ldpc_lite,1,False,False,0.140625,0.0546875,0.140625,0.0546875,130.0,153,92.3359000007622,98,32,0,0.8,32,64,0.09375,gray,bsc_estimated,per_bitplane_raw_ber,"[0.046875, 0.046875, 0.03125, 0.09375]","[True, True, True, True]",0.0546875,0,minimum_sum,50,True,candidate_failed_verification,16,100,real_data,4,f15146d3c2351083
real_typeii_20db_d16_bw100_blk0,layered_ldpc_lite,2,False,False,0.171875,0.04296875,0.171875,0.04296875,123.0,150,80.67440000013448,91,32,0,0.8,43,64,0.06976744186046512,gray,bsc_estimated,per_bitplane_raw_ber,"[0.0, 0.015625, 0.03125, 0.125]","[True, True, True, True]",0.04296875,0,minimum_sum,50,True,candidate_failed_verification,16,100,real_data,4,f15146d3c2351083
