dataset_id,dimension,bin_width_ps,method,frame_len_symbols,param_hash,leak_EC_actual_bits,leak_EC_per_input_bit,leakage_accounting
real_typeii_20db_d32_bw180_blk0,32,180,layered_ldpc_lite,256,9670a15685aa444a,1187.0,0.92734375,raw_EC_bits
real_typeii_20db_d32_bw180_blk0,32,180,layered_ldpc_lite,256,e70c48e72e0f514c,1312.0,1.025,raw_EC_bits
real_typeii_20db_d32_bw180_blk0,32,180,layered_ldpc_lite,256,e8db1e33326bc16a,1187.0,0.92734375,raw_EC_bits
real_typeii_20db_d32_bw180_blk0,32,180,layered_ldpc_lite,256,c0088d2836df2d57,1312.0,1.025,raw_EC_bits
real_typeii_20db_d32_bw40_blk0,32,40,layered_ldpc_lite,256,dc1d252b3b27a80e,672.0,0.525,raw_EC_bits
real_typeii_20db_d32_bw40_blk0,32,40,layered_ldpc_lite,256,1b68567774e87e2e,672.0,0.525,raw_EC_bits
real_typeii_20db_d32_bw40_blk0,32,40,layered_ldpc_lite,256,f3f67ce02bdd88ce,892.0,0.696875,raw_EC_bits
real_typeii_20db_d32_bw40_blk0,32,40,layered_ldpc_lite,256,ec874e3fd7633e78,892.0,0.696875,raw_EC_bits
real_typeii_20db_d32_bw40_blk0,32,40,layered_ldpc_lite,256,b07a3943cf9048dc,1057.0,0.82578125,raw_EC_bits
real_typeii_20db_d32_bw40_blk0,32,40,layered_ldpc_lite,256,221e5a91339f6e44,1057.0,0.82578125,raw_EC_bits
real_typeii_20db_d32_bw40_blk0,32,40,layered_ldpc_lite,256,9670a15685aa444a,1187.0,0.92734375,raw_EC_bits
real_typeii_20db_d32_bw40_blk0,32,40,layered_ldpc_lite,256,e8db1e33326bc16a,1187.0,0.92734375,raw_EC_bits
real_typeii_20db_d32_bw40_blk0,32,40,layered_ldpc_lite,256,c0088d2836df2d57,1312.0,1.025,raw_EC_bits
real_typeii_20db_d32_bw40_blk0,32,40,layered_ldpc_lite,256,e70c48e72e0f514c,1312.0,1.025,raw_EC_bits
real_typeii_20db_d32_bw60_blk0,32,60,layered_ldpc_lite,256,dc1d252b3b27a80e,672.0,0.525,raw_EC_bits
real_typeii_20db_d32_bw60_blk0,32,60,layered_ldpc_lite,256,1b68567774e87e2e,672.0,0.525,raw_EC_bits
real_typeii_20db_d8_bw120_blk0,8,120,layered_ldpc_lite,256,dc1d252b3b27a80e,416.0,0.5416666666666666,raw_EC_bits
real_typeii_20db_d8_bw120_blk0,8,120,layered_ldpc_lite,256,ec874e3fd7633e78,548.0,0.7135416666666666,raw_EC_bits
real_typeii_20db_d8_bw120_blk0,8,120,layered_ldpc_lite,256,1b68567774e87e2e,416.0,0.5416666666666666,raw_EC_bits
real_typeii_20db_d8_bw120_blk0,8,120,layered_ldpc_lite,256,f3f67ce02bdd88ce,548.0,0.7135416666666666,raw_EC_bits
real_typeii_20db_d32_bw60_blk0,32,60,layered_ldpc_lite,256,ec874e3fd7633e78,892.0,0.696875,raw_EC_bits
real_typeii_20db_d32_bw60_blk0,32,60,layered_ldpc_lite,256,f3f67ce02bdd88ce,892.0,0.696875,raw_EC_bits
real_typeii_20db_d32_bw60_blk0,32,60,layered_ldpc_lite,256,221e5a91339f6e44,1057.0,0.82578125,raw_EC_bits
real_typeii_20db_d32_bw60_blk0,32,60,layered_ldpc_lite,256,b07a3943cf9048dc,1057.0,0.82578125,raw_EC_bits
real_typeii_20db_d32_bw60_blk0,32,60,layered_ldpc_lite,256,e8db1e33326bc16a,1187.0,0.92734375,raw_EC_bits
real_typeii_20db_d32_bw60_blk0,32,60,layered_ldpc_lite,256,c0088d2836df2d57,1312.0,1.025,raw_EC_bits
real_typeii_20db_d32_bw60_blk0,32,60,layered_ldpc_lite,256,9670a15685aa444a,1187.0,0.92734375,raw_EC_bits
real_typeii_20db_d8_bw120_blk0,8,120,layered_ldpc_lite,256,b07a3943cf9048dc,647.0,0.8424479166666666,raw_EC_bits
real_typeii_20db_d32_bw60_blk0,32,60,layered_ldpc_lite,256,e70c48e72e0f514c,1312.0,1.025,raw_EC_bits
real_typeii_20db_d8_bw120_blk0,8,120,layered_ldpc_lite,256,9670a15685aa444a,725.0,0.9440104166666666,raw_EC_bits
real_typeii_20db_d8_bw120_blk0,8,120,layered_ldpc_lite,256,221e5a91339f6e44,647.0,0.8424479166666666,raw_EC_bits
real_typeii_20db_d8_bw120_blk0,8,120,layered_ldpc_lite,256,e8db1e33326bc16a,725.0,0.9440104166666666,raw_EC_bits
real_typeii_20db_d8_bw120_blk0,8,120,layered_ldpc_lite,256,e70c48e72e0f514c,800.0,1.0416666666666667,raw_EC_bits
real_typeii_20db_d8_bw120_blk0,8,120,layered_ldpc_lite,256,c0088d2836df2d57,800.0,1.0416666666666667,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,layered_ldpc_lite,256,1b68567774e87e2e,416.0,0.5416666666666666,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,layered_ldpc_lite,256,ec874e3fd7633e78,548.0,0.7135416666666666,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,layered_ldpc_lite,256,dc1d252b3b27a80e,416.0,0.5416666666666666,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,layered_ldpc_lite,256,f3f67ce02bdd88ce,548.0,0.7135416666666666,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,layered_ldpc_lite,256,9670a15685aa444a,725.0,0.9440104166666666,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,layered_ldpc_lite,256,b07a3943cf9048dc,647.0,0.8424479166666666,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,layered_ldpc_lite,256,e8db1e33326bc16a,725.0,0.9440104166666666,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,layered_ldpc_lite,256,c0088d2836df2d57,800.0,1.0416666666666667,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,layered_ldpc_lite,256,221e5a91339f6e44,647.0,0.8424479166666666,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,256,dc1d252b3b27a80e,416.0,0.5416666666666666,raw_EC_bits
real_typeii_20db_d8_bw180_blk0,8,180,layered_ldpc_lite,256,e70c48e72e0f514c,800.0,1.0416666666666667,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,256,1b68567774e87e2e,416.0,0.5416666666666666,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,256,f3f67ce02bdd88ce,548.0,0.7135416666666666,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,256,ec874e3fd7633e78,548.0,0.7135416666666666,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,256,b07a3943cf9048dc,647.0,0.8424479166666666,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,256,221e5a91339f6e44,647.0,0.8424479166666666,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,256,e8db1e33326bc16a,725.0,0.9440104166666666,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,256,9670a15685aa444a,725.0,0.9440104166666666,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,256,c0088d2836df2d57,800.0,1.0416666666666667,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,layered_ldpc_lite,256,1b68567774e87e2e,416.0,0.5416666666666666,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,layered_ldpc_lite,256,dc1d252b3b27a80e,416.0,0.5416666666666666,raw_EC_bits
real_typeii_20db_d8_bw200_blk0,8,200,layered_ldpc_lite,256,e70c48e72e0f514c,800.0,1.0416666666666667,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,layered_ldpc_lite,256,f3f67ce02bdd88ce,548.0,0.7135416666666666,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,layered_ldpc_lite,256,ec874e3fd7633e78,548.0,0.7135416666666666,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,layered_ldpc_lite,256,b07a3943cf9048dc,647.0,0.8424479166666666,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,layered_ldpc_lite,256,221e5a91339f6e44,647.0,0.8424479166666666,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,layered_ldpc_lite,256,e8db1e33326bc16a,725.0,0.9440104166666666,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,layered_ldpc_lite,256,9670a15685aa444a,725.0,0.9440104166666666,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,layered_ldpc_lite,256,c0088d2836df2d57,800.0,1.0416666666666667,raw_EC_bits
real_typeii_20db_d8_bw50_blk0,8,50,layered_ldpc_lite,256,e70c48e72e0f514c,800.0,1.0416666666666667,raw_EC_bits
