dataset_id,source_path,loss_db,dimension,bin_width_ps,n_eff_pairs,frame_len_symbols,frame_len_bits,method,method_variant,method_status,processing_rule_version,pairing_path_tag,threshold_ps,effective_pairing_window_ps,n_frames_total,n_frames_attempted,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,accepted_frame_fraction,rejected_frame_fraction,raw_ser,raw_ber,post_ir_ser,post_ir_ber,leak_EC_actual_bits,leak_EC_per_frame,leak_EC_per_input_bit,beta_eff_empirical,runtime_s,throughput_input_bits_per_s,throughput_output_bits_per_s,notes,backend_status,error_message
polar_row_30,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,16,150,30104.0,16,64,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,150,150,1881,1881,1881.0,0.0,0.0,1.0,0.0,0.0745748073345734,0.0745748073345734,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_31,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,16,180,30149.0,16,64,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,180,180,1884,1884,1884.0,0.0,0.0,1.0,0.0,0.0642144018043716,0.0642144018043716,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_32,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,16,200,30168.0,16,64,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,200,200,1885,1885,1885.0,0.0,0.0,1.0,0.0,0.0590692124105011,0.0590692124105011,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_33,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,32,20,26165.0,32,160,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,20,20,817,817,0.0,817.0,0.0,0.0,1.0,0.3956048155933498,0.3956048155933498,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_34,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,32,30,28641.0,32,160,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,30,30,895,895,0.0,895.0,0.0,0.0,1.0,0.3138158583848329,0.3138158583848329,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_35,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,32,40,29328.0,32,160,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,40,40,916,916,0.0,916.0,0.0,0.0,1.0,0.2499318057828696,0.2499318057828696,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_36,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,32,50,29613.0,32,160,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,50,50,925,925,0.0,925.0,0.0,0.0,1.0,0.2045723162124742,0.2045723162124742,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_37,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,32,60,29779.0,32,160,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,60,60,930,930,0.0,930.0,0.0,0.0,1.0,0.1755263776486786,0.1755263776486786,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_38,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,32,80,29935.0,32,160,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,80,80,935,935,0.0,935.0,0.0,0.0,1.0,0.1363621179221646,0.1363621179221646,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_39,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,32,100,30012.0,32,160,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,100,100,937,937,0.0,937.0,0.0,0.0,1.0,0.1101226176196188,0.1101226176196188,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_40,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,32,120,30056.0,32,160,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,120,120,939,939,939.0,0.0,0.0,1.0,0.0,0.0933923343092893,0.0933923343092893,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_41,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,32,150,30104.0,32,160,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,150,150,940,940,940.0,0.0,0.0,1.0,0.0,0.0745748073345734,0.0745748073345734,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_42,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,32,180,30149.0,32,160,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,180,180,942,942,942.0,0.0,0.0,1.0,0.0,0.0642144018043716,0.0642144018043716,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_43,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,32,200,30168.0,32,160,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,200,200,942,942,942.0,0.0,0.0,1.0,0.0,0.0590692124105011,0.0590692124105011,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_44,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,64,20,26165.0,64,384,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,20,20,408,408,0.0,408.0,0.0,0.0,1.0,0.3956048155933498,0.3956048155933498,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_45,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,64,30,28641.0,64,384,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,30,30,447,447,0.0,447.0,0.0,0.0,1.0,0.3138158583848329,0.3138158583848329,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_46,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,64,40,29328.0,64,384,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,40,40,458,458,0.0,458.0,0.0,0.0,1.0,0.2499318057828696,0.2499318057828696,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_47,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,64,50,29613.0,64,384,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,50,50,462,462,0.0,462.0,0.0,0.0,1.0,0.2045723162124742,0.2045723162124742,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_48,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,64,60,29779.0,64,384,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,60,60,465,465,0.0,465.0,0.0,0.0,1.0,0.1755263776486786,0.1755263776486786,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_49,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,64,80,29935.0,64,384,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,80,80,467,467,0.0,467.0,0.0,0.0,1.0,0.1363621179221646,0.1363621179221646,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_50,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,64,100,30012.0,64,384,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,100,100,468,468,0.0,468.0,0.0,0.0,1.0,0.1101226176196188,0.1101226176196188,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_51,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,64,120,30056.0,64,384,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,120,120,469,469,469.0,0.0,0.0,1.0,0.0,0.0933923343092893,0.0933923343092893,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_52,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,64,150,30104.0,64,384,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,150,150,470,470,470.0,0.0,0.0,1.0,0.0,0.0745748073345734,0.0745748073345734,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_53,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,64,180,30149.0,64,384,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,180,180,471,471,471.0,0.0,0.0,1.0,0.0,0.0642144018043716,0.0642144018043716,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_54,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,64,200,30168.0,64,384,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,200,200,471,471,471.0,0.0,0.0,1.0,0.0,0.0590692124105011,0.0590692124105011,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
polar_row_55,D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv,20.0,128,20,26165.0,128,896,polar_existing,read_existing,ok,pairing_v2,time_pairs_nearest,20,20,204,204,0.0,204.0,0.0,0.0,1.0,0.3956048155933498,0.3956048155933498,,,,,,,,,,"source=D:\Code\HD-QKD_Polar_Release\results\authoritative\_tmp_longrun_fresh_rerun\full_20dB\candidate_rerun\polar_diag_summary.csv; checked_files=_tmp_grid_table.csv,_tmp_src_table.csv,polar_e2e_results.csv,polar_layer_metrics.csv; source_missing_fields=dataset_id,loss_db,n_eff_pairs,frame_len_symbols,leak_EC_actual_bits,runtime_s; missing_after_companion_scan=leak_EC_actual_bits,runtime_s,n_frames_success,n_frames_failed_decode,n_frames_failed_verify,throughput_input_bits_per_s",read_existing_file,
